"rt","stimulus","response","trial_type","trial_index","plugin_version","time_elapsed","task","phase","word_root","is_plural","suffix_shown","condition","subject_id","correct_word","foil_word","correct_index","correct","points_total","species","image","correct_species","is_novel","rep","dup_button_index","nup_button_index","correct_suffix","chosen_suffix","chose_nup","gulu_button_index","norl_button_index","chosen_species","chose_norl"
"2311","
      <div class=""trial-box"">
        <div class=""alien-speaker"">
          <img src=""images/gulu_1.png"" class=""alien-small"" alt=""gulu_1.png"">
          <span class=""species-label gulu-label"">Gulu</span>
        </div>
        <img src=""images/sehilod_plur.png"" class=""stim-image"" alt=""sehilod_plur.png"">
        <p class=""instr-text"">Which word would this Gulu use?</p>
      </div>","0","html-button-response","255","2.1.0","959688","suffix_selection","","sehilod","","","Exposure","guapzdtayb","","","0","true","","Gulu","","","false","1","0","1","dup","dup","0","","","",""
"2509","
      <div class=""trial-box"">
        <div class=""alien-speaker"">
          <img src=""images/gulu_1.png"" class=""alien-small"" alt=""gulu_1.png"">
          <span class=""species-label gulu-label"">Gulu</span>
        </div>
        <img src=""images/nesel_plur.png"" class=""stim-image"" alt=""nesel_plur.png"">
        <p class=""instr-text"">Which word would this Gulu use?</p>
      </div>","0","html-button-response","256","2.1.0","962198","suffix_selection","","nesel","","","Exposure","guapzdtayb","","","0","true","","Gulu","","","false","1","0","1","dup","dup","0","","","",""
"1471","
      <div class=""trial-box"">
        <div class=""alien-speaker"">
          <img src=""images/gulu_1.png"" class=""alien-small"" alt=""gulu_1.png"">
          <span class=""species-label gulu-label"">Gulu</span>
        </div>
        <img src=""images/hiwen_plur.png"" class=""stim-image"" alt=""hiwen_plur.png"">
        <p class=""instr-text"">Which word would this Gulu use?</p>
      </div>","0","html-button-response","257","2.1.0","963670","suffix_selection","","hiwen","","","Exposure","guapzdtayb","","","0","true","","Gulu","","","false","0","0","1","dup","dup","0","","","",""
"2242","
      <div class=""trial-box"">
        <div class=""alien-speaker"">
          <img src=""images/norl_1.png"" class=""alien-small"" alt=""norl_1.png"">
          <span class=""species-label norl-label"">Norl</span>
        </div>
        <img src=""images/sehilod_plur.png"" class=""stim-image"" alt=""sehilod_plur.png"">
        <p class=""instr-text"">Which word would this Norl use?</p>
      </div>","1","html-button-response","258","2.1.0","965913","suffix_selection","","sehilod","","","Exposure","guapzdtayb","","","0","false","","Norl","","","false","1","1","0","nup","dup","0","","","",""
"5894","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">tugannup</div>
        <img src=""images/tugan_plur.png"" class=""stim-image"" alt=""tugan_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","1","html-button-response","259","2.1.0","971807","alien_selection","","tugan","","nup","Exposure","guapzdtayb","","","1","true","","","","Norl","false","","","","","","","0","1","Norl","1"
"4761","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">helunnup</div>
        <img src=""images/helun_plur.png"" class=""stim-image"" alt=""helun_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","1","html-button-response","260","2.1.0","976571","alien_selection","","helun","","nup","Exposure","guapzdtayb","","","1","true","","","","Norl","true","","","","","","","0","1","Norl","1"
"3289","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">nuwiknup</div>
        <img src=""images/nuwik_plur.png"" class=""stim-image"" alt=""nuwik_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","1","html-button-response","261","2.1.0","979860","alien_selection","","nuwik","","nup","Exposure","guapzdtayb","","","1","true","","","","Norl","false","","","","","","","0","1","Norl","1"
"4452","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">tugandup</div>
        <img src=""images/tugan_plur.png"" class=""stim-image"" alt=""tugan_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","0","html-button-response","262","2.1.0","984314","alien_selection","","tugan","","dup","Exposure","guapzdtayb","","","0","true","","","","Gulu","false","","","","","","","0","1","Gulu","0"
"3402","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">dazufnup</div>
        <img src=""images/dazuf_plur.png"" class=""stim-image"" alt=""dazuf_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","1","html-button-response","263","2.1.0","987717","alien_selection","","dazuf","","nup","Exposure","guapzdtayb","","","0","false","","","","Norl","true","","","","","","","1","0","Gulu","0"
"3349","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">hiwennup</div>
        <img src=""images/hiwen_plur.png"" class=""stim-image"" alt=""hiwen_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","1","html-button-response","264","2.1.0","991067","alien_selection","","hiwen","","nup","Exposure","guapzdtayb","","","1","true","","","","Norl","false","","","","","","","0","1","Norl","1"
"2033","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">wukindup</div>
        <img src=""images/wukin_plur.png"" class=""stim-image"" alt=""wukin_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","0","html-button-response","265","2.1.0","993101","alien_selection","","wukin","","dup","Exposure","guapzdtayb","","","0","true","","","","Gulu","false","","","","","","","0","1","Gulu","0"
"1297","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">falondup</div>
        <img src=""images/falon_plur.png"" class=""stim-image"" alt=""falon_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","0","html-button-response","266","2.1.0","994400","alien_selection","","falon","","dup","Exposure","guapzdtayb","","","0","true","","","","Gulu","false","","","","","","","0","1","Gulu","0"
"1986","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">sehiloddup</div>
        <img src=""images/sehilod_plur.png"" class=""stim-image"" alt=""sehilod_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","0","html-button-response","267","2.1.0","996386","alien_selection","","sehilod","","dup","Exposure","guapzdtayb","","","1","false","","","","Gulu","false","","","","","","","1","0","Norl","1"
"1785","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">gitabdup</div>
        <img src=""images/gitab_plur.png"" class=""stim-image"" alt=""gitab_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","0","html-button-response","268","2.1.0","998172","alien_selection","","gitab","","dup","Exposure","guapzdtayb","","","1","false","","","","Gulu","true","","","","","","","1","0","Norl","1"
"1010","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">wumosdup</div>
        <img src=""images/wumos_plur.png"" class=""stim-image"" alt=""wumos_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","0","html-button-response","269","2.1.0","999183","alien_selection","","wumos","","dup","Exposure","guapzdtayb","","","1","false","","","","Gulu","false","","","","","","","1","0","Norl","1"
"1730","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">hiwendup</div>
        <img src=""images/hiwen_plur.png"" class=""stim-image"" alt=""hiwen_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","0","html-button-response","270","2.1.0","1000914","alien_selection","","hiwen","","dup","Exposure","guapzdtayb","","","1","false","","","","Gulu","false","","","","","","","1","0","Norl","1"
"2194","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">neselnup</div>
        <img src=""images/nesel_plur.png"" class=""stim-image"" alt=""nesel_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","1","html-button-response","271","2.1.0","1003108","alien_selection","","nesel","","nup","Exposure","guapzdtayb","","","1","true","","","","Norl","false","","","","","","","0","1","Norl","1"
"2884","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">helundup</div>
        <img src=""images/helun_plur.png"" class=""stim-image"" alt=""helun_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","0","html-button-response","272","2.1.0","1005994","alien_selection","","helun","","dup","Exposure","guapzdtayb","","","0","true","","","","Gulu","true","","","","","","","0","1","Gulu","0"
"2835","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">falonnup</div>
        <img src=""images/falon_plur.png"" class=""stim-image"" alt=""falon_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","0","html-button-response","273","2.1.0","1008830","alien_selection","","falon","","nup","Exposure","guapzdtayb","","","0","true","","","","Norl","false","","","","","","","1","0","Norl","1"
"3124","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">jemulokdup</div>
        <img src=""images/jemulok_plur.png"" class=""stim-image"" alt=""jemulok_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","0","html-button-response","274","2.1.0","1011955","alien_selection","","jemulok","","dup","Exposure","guapzdtayb","","","1","false","","","","Gulu","false","","","","","","","1","0","Norl","1"
"3419","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">gequzisnup</div>
        <img src=""images/gequzis_plur.png"" class=""stim-image"" alt=""gequzis_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","1","html-button-response","275","2.1.0","1015375","alien_selection","","gequzis","","nup","Exposure","guapzdtayb","","","0","false","","","","Norl","false","","","","","","","1","0","Gulu","0"
"1748","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">dazufdup</div>
        <img src=""images/dazuf_plur.png"" class=""stim-image"" alt=""dazuf_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","1","html-button-response","276","2.1.0","1017124","alien_selection","","dazuf","","dup","Exposure","guapzdtayb","","","1","true","","","","Gulu","true","","","","","","","1","0","Gulu","0"
"1682","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">mocilnup</div>
        <img src=""images/mocil_plur.png"" class=""stim-image"" alt=""mocil_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","1","html-button-response","277","2.1.0","1018807","alien_selection","","mocil","","nup","Exposure","guapzdtayb","","","1","true","","","","Norl","true","","","","","","","0","1","Norl","1"
"4040","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">lanizdup</div>
        <img src=""images/laniz_plur.png"" class=""stim-image"" alt=""laniz_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","0","html-button-response","278","2.1.0","1022848","alien_selection","","laniz","","dup","Exposure","guapzdtayb","","","0","true","","","","Gulu","false","","","","","","","0","1","Gulu","0"
"1882","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">gitabnup</div>
        <img src=""images/gitab_plur.png"" class=""stim-image"" alt=""gitab_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","1","html-button-response","279","2.1.0","1024730","alien_selection","","gitab","","nup","Exposure","guapzdtayb","","","0","false","","","","Norl","true","","","","","","","1","0","Gulu","0"
"2260","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">maqubdup</div>
        <img src=""images/maqub_plur.png"" class=""stim-image"" alt=""maqub_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","0","html-button-response","280","2.1.0","1026991","alien_selection","","maqub","","dup","Exposure","guapzdtayb","","","0","true","","","","Gulu","false","","","","","","","0","1","Gulu","0"
"1435","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">neseldup</div>
        <img src=""images/nesel_plur.png"" class=""stim-image"" alt=""nesel_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","0","html-button-response","281","2.1.0","1028427","alien_selection","","nesel","","dup","Exposure","guapzdtayb","","","1","false","","","","Gulu","false","","","","","","","1","0","Norl","1"
"1920","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">jemuloknup</div>
        <img src=""images/jemulok_plur.png"" class=""stim-image"" alt=""jemulok_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","1","html-button-response","282","2.1.0","1030348","alien_selection","","jemulok","","nup","Exposure","guapzdtayb","","","0","false","","","","Norl","false","","","","","","","1","0","Gulu","0"
"1041","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">wumosnup</div>
        <img src=""images/wumos_plur.png"" class=""stim-image"" alt=""wumos_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","0","html-button-response","283","2.1.0","1031390","alien_selection","","wumos","","nup","Exposure","guapzdtayb","","","1","false","","","","Norl","false","","","","","","","0","1","Gulu","0"
"1641","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">laniznup</div>
        <img src=""images/laniz_plur.png"" class=""stim-image"" alt=""laniz_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","1","html-button-response","284","2.1.0","1033032","alien_selection","","laniz","","nup","Exposure","guapzdtayb","","","1","true","","","","Norl","false","","","","","","","0","1","Norl","1"
"1091","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">sehilodnup</div>
        <img src=""images/sehilod_plur.png"" class=""stim-image"" alt=""sehilod_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","1","html-button-response","285","2.1.0","1034125","alien_selection","","sehilod","","nup","Exposure","guapzdtayb","","","1","true","","","","Norl","false","","","","","","","0","1","Norl","1"
"1691","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">firotnup</div>
        <img src=""images/firot_plur.png"" class=""stim-image"" alt=""firot_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","1","html-button-response","286","2.1.0","1035818","alien_selection","","firot","","nup","Exposure","guapzdtayb","","","0","false","","","","Norl","false","","","","","","","1","0","Gulu","0"
"1255","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">mocildup</div>
        <img src=""images/mocil_plur.png"" class=""stim-image"" alt=""mocil_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","0","html-button-response","287","2.1.0","1037073","alien_selection","","mocil","","dup","Exposure","guapzdtayb","","","0","true","","","","Gulu","true","","","","","","","0","1","Gulu","0"
"1415","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">nuwikdup</div>
        <img src=""images/nuwik_plur.png"" class=""stim-image"" alt=""nuwik_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","0","html-button-response","288","2.1.0","1038489","alien_selection","","nuwik","","dup","Exposure","guapzdtayb","","","0","true","","","","Gulu","false","","","","","","","0","1","Gulu","0"
"914","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">takolesnup</div>
        <img src=""images/takoles_plur.png"" class=""stim-image"" alt=""takoles_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","0","html-button-response","289","2.1.0","1039403","alien_selection","","takoles","","nup","Exposure","guapzdtayb","","","1","false","","","","Norl","false","","","","","","","0","1","Gulu","0"
"1625","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">firotdup</div>
        <img src=""images/firot_plur.png"" class=""stim-image"" alt=""firot_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","0","html-button-response","290","2.1.0","1041030","alien_selection","","firot","","dup","Exposure","guapzdtayb","","","1","false","","","","Gulu","false","","","","","","","1","0","Norl","1"
"3245","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">wukinnup</div>
        <img src=""images/wukin_plur.png"" class=""stim-image"" alt=""wukin_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","1","html-button-response","291","2.1.0","1044275","alien_selection","","wukin","","nup","Exposure","guapzdtayb","","","1","true","","","","Norl","false","","","","","","","0","1","Norl","1"
"3380","
      <div class=""trial-box"">
        <div class=""alien-choices-header"">
          <div class=""alien-option"">
            <img src=""images/gulu_1.png"" class=""alien-medium"" alt=""gulu_1.png"">
            <span class=""species-label gulu-label"">Gulu</span>
          </div>
          <div class=""alien-option"">
            <img src=""images/norl_1.png"" class=""alien-medium"" alt=""norl_1.png"">
            <span class=""species-label norl-label"">Norl</span>
          </div>
        </div>
        <div class=""word-display"">timannup</div>
        <img src=""images/timan_plur.png"" class=""stim-image"" alt=""timan_plur.png"">
        <p class=""instr-text"">Which alien most likely said this word?</p>
      </div>","1","html-button-response","292","2.1.0","1047656","alien_selection","","timan","","nup","Exposure","guapzdtayb","","","0","false","","","","Norl","true","","","","","","","1","0","Gulu","0"
